"Timepoint","c_Viruses","Replicate","Station_Number","Sample_Type","Location","Depth"
2,4.27691765405934,6,80,"VPC",1,1
3,4.04250872095809,1,80,"VP",1,1
3,2.67201007412908,2,80,"VP",1,1
3,2.88411738798918,3,80,"VP",1,1
3,3.66897773122062,4,80,"VPC",1,1
3,3.25837364584936,5,80,"VPC",1,1
3,3.66567576103329,6,80,"VPC",1,1
4,2.95652396720726,1,80,"VP",1,1
4,4.15825419489965,2,80,"VP",1,1
4,3.60534292845461,3,80,"VP",1,1
4,2.38741260487825,4,80,"VPC",1,1
4,3.57175139560878,5,80,"VPC",1,1
4,3.79171659088194,6,80,"VPC",1,1
5,4.69171769736306,1,80,"VP",1,1
5,3.12461929433334,2,80,"VP",1,1
5,6.07696430843475,3,80,"VP",1,1
5,3.24160517115055,4,80,"VPC",1,1
5,4.28874377800332,5,80,"VPC",1,1
5,3.53094782476508,6,80,"VPC",1,1
6,5.21700691880241,1,80,"VP",1,1
6,3.19043709659224,2,80,"VP",1,1
6,6.13680708458575,3,80,"VP",1,1
6,3.1261881126384,4,80,"VPC",1,1
6,3.82040688881996,5,80,"VPC",1,1
6,2.2626022607747,6,80,"VPC",1,1
1,4.47661654401252,1,81,"VP",1,1
1,3.9275198985753,2,81,"VP",1,1
1,4.77170771202752,3,81,"VP",1,1
1,2.96088981470026,4,81,"VPC",1,1
1,3.0389337111178,5,81,"VPC",1,1
1,4.55095567087813,6,81,"VPC",1,1
2,3.55784320437959,1,81,"VP",1,1
2,2.72078526623479,2,81,"VP",1,1
2,4.8749185231988,3,81,"VP",1,1
2,2.96641596699707,4,81,"VPC",1,1
2,4.16116205106891,5,81,"VPC",1,1
2,2.88673351161823,6,81,"VPC",1,1
3,4.1411353863044,1,81,"VP",1,1
3,3.51607648671449,2,81,"VP",1,1
3,4.03924461105253,3,81,"VP",1,1
3,3.92873064813982,4,81,"VPC",1,1
3,2.77541236869778,5,81,"VPC",1,1
3,4.68833569395978,6,81,"VPC",1,1
4,4.45252749948037,1,81,"VP",1,1
4,4.56311608605666,2,81,"VP",1,1
4,3.46592644627271,3,81,"VP",1,1
4,3.32845422461954,4,81,"VPC",1,1
4,3.77879506226771,5,81,"VPC",1,1
4,3.85156851412983,6,81,"VPC",1,1
5,2.96347208861454,1,81,"VP",1,1
5,3.13467528616333,2,81,"VP",1,1
5,4.51860169716021,3,81,"VP",1,1
5,2.57880353203201,4,81,"VPC",1,1
5,4.38988084875627,5,81,"VPC",1,1
5,2.71957231074669,6,81,"VPC",1,1
6,4.26167335906669,1,81,"VP",1,1
6,4.13644179168334,2,81,"VP",1,1
6,2.62167655104285,3,81,"VP",1,1
6,3.80814096624704,4,81,"VPC",1,1
6,3.78756660781959,5,81,"VPC",1,1
6,2.33135980472404,6,81,"VPC",1,1
1,3.14933910999579,1,82,"VP",1,1
1,3.12773058947737,2,82,"VP",1,1
1,2.92742719939477,3,82,"VP",1,1
1,2.60441593440352,4,82,"VPC",1,1
1,3.13473412059812,5,82,"VPC",1,1
1,3.26897749862365,6,82,"VPC",1,1
2,4.39898953077037,1,82,"VP",1,1
2,3.66354853752383,2,82,"VP",1,1
2,3.28601365359787,3,82,"VP",1,1
2,2.34121841911235,4,82,"VPC",1,1
2,3.96443567697257,5,82,"VPC",1,1
2,3.86274511875906,6,82,"VPC",1,1
3,2.6293776110004,1,82,"VP",1,1
3,4.08334811209811,2,82,"VP",1,1
3,2.55284184870158,3,82,"VP",1,1
3,3.9202604022287,4,82,"VPC",1,1
3,2.3284469863977,5,82,"VPC",1,1
3,3.15852620668446,6,82,"VPC",1,1
4,2.81633032726722,1,82,"VP",1,1
4,2.48490009865918,2,82,"VP",1,1
4,3.01986875354807,3,82,"VP",1,1
4,4.03213214037789,4,82,"VPC",1,1
4,2.70405083157951,5,82,"VPC",1,1
4,4.00167469738637,6,82,"VPC",1,1
5,5.95476539891827,1,82,"VP",1,1
5,3.77781771609861,2,82,"VP",1,1
5,4.07183821172364,3,82,"VP",1,1
5,3.08577538498137,4,82,"VPC",1,1
5,4.79655847110557,5,82,"VPC",1,1
5,4.18472407296993,6,82,"VPC",1,1
6,3.89354847126956,1,82,"VP",1,1
6,2.51666767364777,2,82,"VP",1,1
6,2.60874804666597,3,82,"VP",1,1
6,3.26090797434662,4,82,"VPC",1,1
6,3.91409952995083,5,82,"VPC",1,1
6,2.77284869408859,6,82,"VPC",1,1
1,2.8892921574619,1,83,"VP",1,1
1,2.17006447739448,2,83,"VP",1,1
1,5.31775776905926,3,83,"VP",1,1
1,3.8267129505815,4,83,"VPC",1,1
1,5.35626845807946,5,83,"VPC",1,1
1,3.9393316333992,6,83,"VPC",1,1
2,2.72983419885021,1,83,"VP",1,1
2,2.86098489460301,2,83,"VP",1,1
2,2.70948561427542,3,83,"VP",1,1
2,2.2015723431949,4,83,"VPC",1,1
2,2.72805998829859,5,83,"VPC",1,1
2,2.9162646416738,6,83,"VPC",1,1
3,3.67593321141768,1,83,"VP",1,1
3,2.83192945057658,2,83,"VP",1,1
3,4.11641443709591,3,83,"VP",1,1
3,3.13659085947144,4,83,"VPC",1,1
3,5.29946099394661,5,83,"VPC",1,1
3,3.40789000367933,6,83,"VPC",1,1
4,5.79055590800063,1,83,"VP",1,1
4,2.63645864865178,2,83,"VP",1,1
4,3.17561253719746,3,83,"VP",1,1
4,2.46233842660653,4,83,"VPC",1,1
4,5.43133192637275,5,83,"VPC",1,1
4,2.7575256971584,6,83,"VPC",1,1
5,3.27201752146577,1,83,"VP",1,1
5,2.65232183814676,2,83,"VP",1,1
5,3.06091744395478,3,83,"VP",1,1
5,2.51228676709884,4,83,"VPC",1,1
5,2.48467124255671,5,83,"VPC",1,1
5,2.16993101626723,6,83,"VPC",1,1
6,3.64100962783922,1,83,"VP",1,1
6,3.08656785639855,2,83,"VP",1,1
6,3.33595650737209,3,83,"VP",1,1
6,2.8856056328704,4,83,"VPC",1,1
6,4.53737668880078,5,83,"VPC",1,1
6,3.10614939486802,6,83,"VPC",1,1
1,2.71515437690546,1,84,"VP",1,1
1,2.23057021885046,2,84,"VP",1,1
1,2.65968427006792,3,84,"VP",1,1
1,2.50287203860269,4,84,"VPC",1,1
1,3.06546514249117,5,84,"VPC",1,1
1,2.68371501920412,6,84,"VPC",1,1
2,2.90454018245953,1,84,"VP",1,1
2,3.53228948567626,2,84,"VP",1,1
2,2.64591367765662,3,84,"VP",1,1
2,2.4933937074892,4,84,"VPC",1,1
2,2.97988091482684,5,84,"VPC",1,1
2,3.3977624013242,6,84,"VPC",1,1
3,3.0684774056083,1,84,"VP",1,1
3,4.87712965333215,2,84,"VP",1,1
3,2.76258443487924,3,84,"VP",1,1
3,4.32499949945005,4,84,"VPC",1,1
3,2.9037044871034,5,84,"VPC",1,1
3,3.11891203957122,6,84,"VPC",1,1
4,3.83194304544398,1,84,"VP",1,1
4,2.84685991938663,2,84,"VP",1,1
4,3.30216268488467,3,84,"VP",1,1
4,4.2408976453944,4,84,"VPC",1,1
4,2.71629856356077,5,84,"VPC",1,1
4,4.45548941025304,6,84,"VPC",1,1
5,3.14582917287719,1,84,"VP",1,1
5,3.01580102465802,2,84,"VP",1,1
5,5.67547671819953,3,84,"VP",1,1
5,3.44500018934693,4,84,"VPC",1,1
5,5.49386032427804,5,84,"VPC",1,1
5,3.17717428081888,6,84,"VPC",1,1
6,3.12748961856803,1,84,"VP",1,1
6,4.65476752256213,2,84,"VP",1,1
6,4.755697129032,3,84,"VP",1,1
6,4.86565473405486,4,84,"VPC",1,1
6,3.86582501291864,5,84,"VPC",1,1
6,2.6021335107521,6,84,"VPC",1,1
1,2.58640181650507,1,85,"VP",1,1
1,4.70284971899556,2,85,"VP",1,1
1,4.29769997566509,3,85,"VP",1,1
1,2.99291160325308,4,85,"VPC",1,1
1,4.60219042904345,5,85,"VPC",1,1
1,5.01923340602769,6,85,"VPC",1,1
2,3.20439770978297,1,85,"VP",1,1
2,3.62296477926962,2,85,"VP",1,1
2,3.15580347962268,3,85,"VP",1,1
2,3.56328666746151,4,85,"VPC",1,1
2,3.60526748874169,5,85,"VPC",1,1
2,2.25086632149827,6,85,"VPC",1,1
3,2.45060614084614,1,85,"VP",1,1
3,4.10332910078573,2,85,"VP",1,1
3,2.46529157583026,3,85,"VP",1,1
3,4.49004516795354,4,85,"VPC",1,1
3,2.82796536702807,5,85,"VPC",1,1
3,2.75904163702472,6,85,"VPC",1,1
4,2.11973974660939,1,85,"VP",1,1
4,3.76976916851285,2,85,"VP",1,1
4,2.20756273184479,3,85,"VP",1,1
4,3.42900523547798,4,85,"VPC",1,1
4,2.14080293812396,5,85,"VPC",1,1
4,4.41087674010138,6,85,"VPC",1,1
5,3.04919750379832,1,85,"VP",1,1
5,3.21144496717863,2,85,"VP",1,1
5,4.42068317281537,3,85,"VP",1,1
5,2.76202692628492,4,85,"VPC",1,1
5,4.2300866833797,5,85,"VPC",1,1
5,2.90038784427356,6,85,"VPC",1,1
6,4.01028570866799,1,85,"VP",1,1
6,2.9632644226469,2,85,"VP",1,1
6,2.56643359574696,3,85,"VP",1,1
6,3.94087783112173,4,85,"VPC",1,1
6,3.52950103703335,5,85,"VPC",1,1
6,3.83033267351112,6,85,"VPC",1,1
1,3.45439954126733,1,86,"VP",1,1
1,3.40828099059887,2,86,"VP",1,1
1,2.86964394130783,3,86,"VP",1,1
1,3.23330091613524,4,86,"VPC",1,1
1,2.87876691831716,5,86,"VPC",1,1
1,2.80230862909763,6,86,"VPC",1,1
2,3.61396199027901,1,86,"VP",1,1
2,4.02656899426858,2,86,"VP",1,1
2,3.74588030803715,3,86,"VP",1,1
2,2.88904540985575,4,86,"VPC",1,1
2,4.639772088962,5,86,"VPC",1,1
2,4.27703864813329,6,86,"VPC",1,1
3,3.81002935367693,1,86,"VP",1,1
3,3.55659195167071,2,86,"VP",1,1
3,3.35972420485911,3,86,"VP",1,1
3,4.70898200668011,4,86,"VPC",1,1
3,4.52834111738296,5,86,"VPC",1,1
3,5.48588639329794,6,86,"VPC",1,1
4,4.9816549665326,1,86,"VP",1,1
4,3.24045499838023,2,86,"VP",1,1
4,2.92779646672551,3,86,"VP",1,1
4,2.42314176946541,4,86,"VPC",1,1
4,4.61749437318256,5,86,"VPC",1,1
4,2.88180260750869,6,86,"VPC",1,1
5,2.33279874202968,1,86,"VP",1,1
5,4.12188244896523,2,86,"VP",1,1
5,4.30270802132919,3,86,"VP",1,1
5,3.91977104959428,4,86,"VPC",1,1
5,4.16545874268709,5,86,"VPC",1,1
5,2.97793468913227,6,86,"VPC",1,1
6,4.15357313269908,1,86,"VP",1,1
6,3.1241434761265,2,86,"VP",1,1
6,2.64002945213545,3,86,"VP",1,1
6,3.63956764749223,4,86,"VPC",1,1
6,4.21253000220409,5,86,"VPC",1,1
6,3.14442811314569,6,86,"VPC",1,1
1,3.68976359953686,1,87,"VP",1,1
1,3.05967266739628,2,87,"VP",1,1
1,2.56061189454896,3,87,"VP",1,1
1,3.01733121518599,4,87,"VPC",1,1
1,3.68918858099395,5,87,"VPC",1,1
1,2.11000658862952,6,87,"VPC",1,1
2,2.96237771469984,1,87,"VP",1,1
2,4.61922929002273,2,87,"VP",1,1
2,2.67934397553603,3,87,"VP",1,1
2,5.03146712368545,4,87,"VPC",1,1
2,2.67860647066803,5,87,"VPC",1,1
2,3.35811740200856,6,87,"VPC",1,1
3,3.27961638473515,1,87,"VP",1,1
3,4.7947922151145,2,87,"VP",1,1
3,2.27444868962866,3,87,"VP",1,1
3,4.50929988921933,4,87,"VPC",1,1
3,3.07941675965629,5,87,"VPC",1,1
3,2.61831348505308,6,87,"VPC",1,1
4,4.5177708747675,1,87,"VP",1,1
4,3.1614359279438,2,87,"VP",1,1
4,4.30148331271711,3,87,"VP",1,1
4,3.87971062014898,4,87,"VPC",1,1
4,3.00478653110052,5,87,"VPC",1,1
4,3.66192598002164,6,87,"VPC",1,1
5,4.19675835747469,1,87,"VP",1,1
5,4.17642199249477,2,87,"VP",1,1
5,4.83278150288142,3,87,"VP",1,1
5,4.06519921908271,4,87,"VPC",1,1
5,3.47401981452036,5,87,"VPC",1,1
5,2.46090811709297,6,87,"VPC",1,1
6,2.67990650844659,1,87,"VP",1,1
6,3.5255032311711,2,87,"VP",1,1
6,3.006157990201,3,87,"VP",1,1
6,4.13706136369998,4,87,"VPC",1,1
6,2.90778176030301,5,87,"VPC",1,1
6,2.77724673105739,6,87,"VPC",1,1
1,2.96351157419358,1,88,"VP",1,1
1,3.5964569908848,2,88,"VP",1,1
1,2.8821039111995,3,88,"VP",1,1
1,3.14863313293737,4,88,"VPC",1,1
1,3.41347071103622,5,88,"VPC",1,1
1,4.57641473025754,6,88,"VPC",1,1
2,2.80133244087834,1,88,"VP",1,1
2,5.4118557625935,2,88,"VP",1,1
2,2.2151529177627,3,88,"VP",1,1
2,4.28155780491011,4,88,"VPC",1,1
2,2.8398636777946,5,88,"VPC",1,1
2,3.91168126626539,6,88,"VPC",1,1
3,2.70998884094086,1,88,"VP",1,1
3,3.6225893777917,2,88,"VP",1,1
3,2.54733266589285,3,88,"VP",1,1
3,3.91302396971256,4,88,"VPC",1,1
3,3.02639551679795,5,88,"VPC",1,1
3,4.54308303697777,6,88,"VPC",1,1
4,2.70635105105045,1,88,"VP",1,1
4,2.98741075653688,2,88,"VP",1,1
4,2.71488186817281,3,88,"VP",1,1
4,3.39608397962438,4,88,"VPC",1,1
4,2.4355397584263,5,88,"VPC",1,1
4,3.33766560999484,6,88,"VPC",1,1
5,3.39475736293675,1,88,"VP",1,1
5,4.78200584381532,2,88,"VP",1,1
5,3.77464516151073,3,88,"VP",1,1
5,5.27796922944881,4,88,"VPC",1,1
5,2.61429496855118,5,88,"VPC",1,1
5,3.41557888135064,6,88,"VPC",1,1
6,3.19947547005411,1,88,"VP",1,1
6,4.80729726181265,2,88,"VP",1,1
6,2.94250069745714,3,88,"VP",1,1
6,3.07506908529199,4,88,"VPC",1,1
6,2.39563184562163,5,88,"VPC",1,1
6,4.93886503225784,6,88,"VPC",1,1
1,4.22482404520348,1,89,"VP",1,1
1,5.92954255226348,2,89,"VP",1,1
1,3.64728918827047,3,89,"VP",1,1
1,4.12464354231271,4,89,"VPC",1,1
1,3.07513339277993,5,89,"VPC",1,1
1,4.59559721414031,6,89,"VPC",1,1
2,3.79551489930019,1,89,"VP",1,1
2,6.0607672842577,2,89,"VP",1,1
2,3.58697036460146,3,89,"VP",1,1
2,3.85712332171059,4,89,"VPC",1,1
2,2.42867858435273,5,89,"VPC",1,1
2,5.07104874056943,6,89,"VPC",1,1
3,3.95244054578939,1,89,"VP",1,1
3,3.07867422267972,2,89,"VP",1,1
3,4.51403591998358,3,89,"VP",1,1
3,2.82283881242467,4,89,"VPC",1,1
3,2.76924469874914,5,89,"VPC",1,1
3,2.49733602865697,6,89,"VPC",1,1
4,3.09393224494479,1,89,"VP",1,1
4,3.26314753575797,2,89,"VP",1,1
4,2.32212537960044,3,89,"VP",1,1
4,3.64812631192849,4,89,"VPC",1,1
4,2.99197889177181,5,89,"VPC",1,1
4,4.39695443038675,6,89,"VPC",1,1
5,2.86956169265708,1,89,"VP",1,1
5,3.91968443396296,2,89,"VP",1,1
5,3.16074522297465,3,89,"VP",1,1
5,2.98994488401496,4,89,"VPC",1,1
5,3.47799521439729,5,89,"VPC",1,1
5,4.39080177135718,6,89,"VPC",1,1
6,4.56062080646928,1,89,"VP",1,1
6,2.53476083224424,2,89,"VP",1,1
6,3.51550633629698,3,89,"VP",1,1
6,2.38452286719779,4,89,"VPC",1,1
6,3.55291957011595,5,89,"VPC",1,1
6,2.47281996288619,6,89,"VPC",1,1
1,2.9325393737559,1,90,"VP",1,1
1,2.85098496262373,2,90,"VP",1,1
1,3.10416729779595,3,90,"VP",1,1
1,4.04167974220867,4,90,"VPC",1,1
1,2.51090133442366,5,90,"VPC",1,1
1,3.47663546233327,6,90,"VPC",1,1
2,2.11754808008646,1,90,"VP",1,1
2,2.83398830419404,2,90,"VP",1,1
2,2.11979343595569,3,90,"VP",1,1
2,3.40106363332283,4,90,"VPC",1,1
2,2.12125854575636,5,90,"VPC",1,1
2,3.04578115185178,6,90,"VPC",1,1
3,3.05565197690782,1,90,"VP",1,1
3,2.69367175129461,2,90,"VP",1,1
3,3.24375075236723,3,90,"VP",1,1
3,3.69066413162606,4,90,"VPC",1,1
3,3.13392898510578,5,90,"VPC",1,1
3,3.23700491941645,6,90,"VPC",1,1
4,2.8955459048624,1,90,"VP",1,1
4,2.05009315668813,2,90,"VP",1,1
4,2.71384649151776,3,90,"VP",1,1
4,2.0522960093667,4,90,"VPC",1,1
4,2.89927296361044,5,90,"VPC",1,1
4,2.05020283260671,6,90,"VPC",1,1
5,2.3421405344548,1,90,"VP",1,1
5,2.60792961329237,2,90,"VP",1,1
5,2.16231365118889,3,90,"VP",1,1
5,2.30149112174838,4,90,"VPC",1,1
5,2.48327800740254,5,90,"VPC",1,1
5,2.84376473126568,6,90,"VPC",1,1
6,3.55952824695746,1,90,"VP",1,1
6,3.68101325575767,2,90,"VP",1,1
6,3.01844629918906,3,90,"VP",1,1
6,4.06870123834933,4,90,"VPC",1,1
6,4.15156727973831,5,90,"VPC",1,1
6,3.35755813058545,6,90,"VPC",1,1
1,4.28428783091058,1,91,"VP",1,1
1,4.89078976565649,2,91,"VP",1,1
1,3.41597437314658,3,91,"VP",1,1
1,4.69523881121083,4,91,"VPC",1,1
1,3.25797804230197,5,91,"VPC",1,1
1,3.12048088969795,6,91,"VPC",1,1
2,3.43333321395772,1,91,"VP",1,1
2,3.11424096296701,2,91,"VP",1,1
2,4.11240892230489,3,91,"VP",1,1
2,5.02960896386577,4,91,"VPC",1,1
2,3.53338362599237,5,91,"VPC",1,1
2,4.73875523653465,6,91,"VPC",1,1
3,3.24307671870673,1,91,"VP",1,1
3,5.19162112042862,2,91,"VP",1,1
3,2.8564275961391,3,91,"VP",1,1
3,2.8839993156726,4,91,"VPC",1,1
3,3.68545781333785,5,91,"VPC",1,1
3,5.16537664503874,6,91,"VPC",1,1
4,3.39249965142454,1,91,"VP",1,1
4,2.40429246714165,2,91,"VP",1,1
4,3.97141119793722,3,91,"VP",1,1
4,2.51792471711547,4,91,"VPC",1,1
4,2.85712697742245,5,91,"VPC",1,1
4,2.52695981883292,6,91,"VPC",1,1
5,2.73768332335622,1,91,"VP",1,1
5,3.18833848651228,2,91,"VP",1,1
5,3.9251613884632,3,91,"VP",1,1
5,5.10323583224935,4,91,"VPC",1,1
5,3.88896024607863,5,91,"VPC",1,1
5,5.32660938576671,6,91,"VPC",1,1
6,3.96082202151237,1,91,"VP",1,1
6,3.67269674382352,2,91,"VP",1,1
6,5.35138698616272,3,91,"VP",1,1
6,2.99113826432694,4,91,"VPC",1,1
6,4.07856064549103,5,91,"VPC",1,1
6,2.73748037026947,6,91,"VPC",1,1
1,4.13379826535893,1,92,"VP",1,1
1,3.18901468547906,2,92,"VP",1,1
1,3.61001744682139,3,92,"VP",1,1
1,4.31865666477992,4,92,"VPC",1,1
1,3.46937946949406,5,92,"VPC",1,1
1,4.0777282203282,6,92,"VPC",1,1
2,3.20983515871004,1,92,"VP",1,1
2,4.39820446674603,2,92,"VP",1,1
2,4.16205062141341,3,92,"VP",1,1
2,4.38834297248031,4,92,"VPC",1,1
2,3.06459332794335,5,92,"VPC",1,1
2,2.95747092304773,6,92,"VPC",1,1
3,4.41582261933687,1,92,"VP",1,1
3,4.06521154651784,2,92,"VP",1,1
3,5.23503709251949,3,92,"VP",1,1
3,3.83731725476099,4,92,"VPC",1,1
3,3.42036319168499,5,92,"VPC",1,1
3,3.0886009321643,6,92,"VPC",1,1
4,2.3556618320538,1,92,"VP",1,1
4,3.59248485809108,2,92,"VP",1,1
4,2.35078875856375,3,92,"VP",1,1
4,4.10808661861865,4,92,"VPC",1,1
4,2.17910943093495,5,92,"VPC",1,1
4,4.97952084056537,6,92,"VPC",1,1
5,4.41242857101382,1,92,"VP",1,1
5,2.05869903304877,2,92,"VP",1,1
5,3.69204793335313,3,92,"VP",1,1
5,2.25961301488634,4,92,"VPC",1,1
5,5.25475339881527,5,92,"VPC",1,1
5,2.24271547242569,6,92,"VPC",1,1
6,2.57709153067099,1,92,"VP",1,1
6,2.08624502998863,2,92,"VP",1,1
6,2.52811934723285,3,92,"VP",1,1
6,2.30205560874457,4,92,"VPC",1,1
6,2.12480374478747,5,92,"VPC",1,1
6,2.21940837332225,6,92,"VPC",1,1
1,2.85066720927117,1,93,"VP",1,1
1,4.00109095477509,2,93,"VP",1,1
1,3.47154478510804,3,93,"VP",1,1
1,3.93254697299477,4,93,"VPC",1,1
1,3.36425347231308,5,93,"VPC",1,1
1,2.77216437321252,6,93,"VPC",1,1
2,4.52702743934685,1,93,"VP",1,1
2,4.31668298523433,2,93,"VP",1,1
2,2.74473984786777,3,93,"VP",1,1
2,5.80805666573649,4,93,"VPC",1,1
2,4.45498301984493,5,93,"VPC",1,1
2,4.31300602431221,6,93,"VPC",1,1
3,2.36384135187941,1,93,"VP",1,1
3,3.56778220943203,2,93,"VP",1,1
3,2.90117749951372,3,93,"VP",1,1
3,3.12988031753258,4,93,"VPC",1,1
3,2.8413796208445,5,93,"VPC",1,1
3,4.09201598166436,6,93,"VPC",1,1
4,2.8351013478705,1,93,"VP",1,1
4,3.50596198190509,2,93,"VP",1,1
4,2.84419852725963,3,93,"VP",1,1
4,3.56151035690268,4,93,"VPC",1,1
4,2.83392698782546,5,93,"VPC",1,1
4,2.94288127705468,6,93,"VPC",1,1
5,2.92293821356712,1,93,"VP",1,1
5,2.94663188023256,2,93,"VP",1,1
5,2.4810811485133,3,93,"VP",1,1
5,3.80080420094712,4,93,"VPC",1,1
5,2.77902145821431,5,93,"VPC",1,1
5,4.20404187625206,6,93,"VPC",1,1
6,3.22448772820527,1,93,"VP",1,1
6,4.11066824168125,2,93,"VP",1,1
6,3.69365683289032,3,93,"VP",1,1
6,2.61023157983074,4,93,"VPC",1,1
6,4.42724985091616,5,93,"VPC",1,1
6,4.1310118306629,6,93,"VPC",1,1
1,4.42638196223448,1,94,"VP",1,1
1,5.26788759768277,2,94,"VP",1,1
1,4.20111963017682,3,94,"VP",1,1
1,4.89481320701606,4,94,"VPC",1,1
1,3.08112354558155,5,94,"VPC",1,1
1,3.16134165457651,6,94,"VPC",1,1
2,2.1143607818105,1,94,"VP",1,1
2,4.83071407266105,2,94,"VP",1,1
2,2.63241545859064,3,94,"VP",1,1
2,3.95559142004954,4,94,"VPC",1,1
2,2.62197569997761,5,94,"VPC",1,1
2,3.25928940366842,6,94,"VPC",1,1
3,3.89153770703775,1,94,"VP",1,1
3,3.28446038103405,2,94,"VP",1,1
3,3.05361191422299,3,94,"VP",1,1
3,3.76649880662907,4,94,"VPC",1,1
3,3.78635076820252,5,94,"VPC",1,1
3,3.47371801602327,6,94,"VPC",1,1
4,3.17537192160557,1,94,"VP",1,1
4,4.4175646761463,2,94,"VP",1,1
4,4.68193166789818,3,94,"VP",1,1
4,3.61884487267676,4,94,"VPC",1,1
4,4.46191818029546,5,94,"VPC",1,1
4,5.34221177349267,6,94,"VPC",1,1
5,4.54806538497925,1,94,"VP",1,1
5,2.82192788404375,2,94,"VP",1,1
5,2.82020539808161,3,94,"VP",1,1
5,2.83517576992276,4,94,"VPC",1,1
5,4.17376972194583,5,94,"VPC",1,1
5,2.78125645536731,6,94,"VPC",1,1
6,2.6393651545942,1,94,"VP",1,1
6,3.03150410121397,2,94,"VP",1,1
6,3.1078019716351,3,94,"VP",1,1
6,3.56559797514439,4,94,"VPC",1,1
6,3.31480490900602,5,94,"VPC",1,1
6,2.87362043269096,6,94,"VPC",1,1
1,3.81242000372889,1,95,"VP",1,1
1,4.78882197556921,2,95,"VP",1,1
1,3.82843918663319,3,95,"VP",1,1
1,4.82568371937549,4,95,"VPC",1,1
1,2.90549185329178,5,95,"VPC",1,1
1,2.5667859816741,6,95,"VPC",1,1
2,4.27384146136165,1,95,"VP",1,1
2,2.79213222001875,2,95,"VP",1,1
2,4.04810612405299,3,95,"VP",1,1
2,4.4400148784514,4,95,"VPC",1,1
2,3.18556602888094,5,95,"VPC",1,1
2,4.38576939204097,6,95,"VPC",1,1
3,2.38813272659031,1,95,"VP",1,1
3,2.91166681975848,2,95,"VP",1,1
3,3.5355673049949,3,95,"VP",1,1
3,3.05769758599843,4,95,"VPC",1,1
3,3.23061222269834,5,95,"VPC",1,1
3,3.00463031539936,6,95,"VPC",1,1
4,2.92672344738157,1,95,"VP",1,1
4,2.73171912805103,2,95,"VP",1,1
4,3.79818863261172,3,95,"VP",1,1
4,2.85032535748531,4,95,"VPC",1,1
4,4.53352201451699,5,95,"VPC",1,1
4,2.75647066569005,6,95,"VPC",1,1
5,3.91149268891679,1,95,"VP",1,1
5,3.95838097885792,2,95,"VP",1,1
5,2.80082883155712,3,95,"VP",1,1
5,3.03014373540349,4,95,"VPC",1,1
5,3.87804057151289,5,95,"VPC",1,1
5,3.60029196007317,6,95,"VPC",1,1
6,3.0036352880129,1,95,"VP",1,1
6,3.82070905899986,2,95,"VP",1,1
6,4.23721889321883,3,95,"VP",1,1
6,2.45842239345968,4,95,"VPC",1,1
6,3.88030002388201,5,95,"VPC",1,1
6,4.2230660576836,6,95,"VPC",1,1
1,3.11643778443507,1,96,"VP",1,1
1,2.41851106353165,2,96,"VP",1,1
1,3.30246855398236,3,96,"VP",1,1
1,2.67240329291351,4,96,"VPC",1,1
1,2.66166371415726,5,96,"VPC",1,1
1,2.94967113334426,6,96,"VPC",1,1
2,4.46364372010988,1,96,"VP",1,1
2,3.36425885269507,2,96,"VP",1,1
2,4.82342246149648,3,96,"VP",1,1
2,5.10387926794993,4,96,"VPC",1,1
2,2.99288356957293,5,96,"VPC",1,1
2,4.51401779241244,6,96,"VPC",1,1
3,4.2311727172549,1,96,"VP",1,1
3,2.70180385991803,2,96,"VP",1,1
3,3.91053745004197,3,96,"VP",1,1
3,2.57531902097369,4,96,"VPC",1,1
3,2.37583456528926,5,96,"VPC",1,1
3,2.69671281979088,6,96,"VPC",1,1
4,3.52092329905245,1,96,"VP",1,1
4,3.8497515941801,2,96,"VP",1,1
4,2.20133769758997,3,96,"VP",1,1
4,3.85736717129633,4,96,"VPC",1,1
4,3.36580845679944,5,96,"VPC",1,1
4,2.7202725533057,6,96,"VPC",1,1
5,3.81068441412157,1,96,"VP",1,1
5,3.25664590095013,2,96,"VP",1,1
5,5.07052235097844,3,96,"VP",1,1
5,3.07536612690935,4,96,"VPC",1,1
5,4.25565259998207,5,96,"VPC",1,1
5,3.1379019217406,6,96,"VPC",1,1
6,3.82018719172143,1,96,"VP",1,1
6,2.22538016056714,2,96,"VP",1,1
6,2.51742859410937,3,96,"VP",1,1
6,2.21046435624201,4,96,"VPC",1,1
6,4.21701170754541,5,96,"VPC",1,1
6,2.33890075069764,6,96,"VPC",1,1
1,5.5305073642674,1,97,"VP",1,1
1,5.29180101423811,2,97,"VP",1,1
1,4.55587395269428,3,97,"VP",1,1
1,5.8324151227841,4,97,"VPC",1,1
1,3.80952932436379,5,97,"VPC",1,1
1,3.35991011838457,6,97,"VPC",1,1
2,2.77279161269723,1,97,"VP",1,1
2,2.41698969932808,2,97,"VP",1,1
2,3.88688959940472,3,97,"VP",1,1
2,2.40182133666678,4,97,"VPC",1,1
2,4.38829851051874,5,97,"VPC",1,1
2,2.43948537046132,6,97,"VPC",1,1
3,5.03870132384515,1,97,"VP",1,1
3,4.84947499058243,2,97,"VP",1,1
3,5.21304474299995,3,97,"VP",1,1
3,4.54083269772136,4,97,"VPC",1,1
3,2.84083914932391,5,97,"VPC",1,1
3,3.08327813097292,6,97,"VPC",1,1
4,2.47405007204236,1,97,"VP",1,1
